Key,schinese
npcHarleyPipeMG,哈利
npcHarleyAK47,哈利
npcHarleyTRifle,哈利
npcHarleyPipeRifle,哈利
npcHarleyHRifle,哈利
npcHarleyPipeShotgun,哈利
npcHarleyPShotgun,哈利
npcHarleyAShotgun,哈利
npcHarleyXBow,哈利
npcHarleyLBow,哈利
npcHarleyRocketL,哈利
npcBakerEmptyHand,面包师傅
npcBakerClub,面包师傅
npcBakerKnife,面包师傅
npcBakerAxe,面包师傅
npcBakerSpear,面包师傅
npcBakerBat,面包师傅
npcBakerMachete,面包师傅
npcBakerSMG,面包师傅
npcBakerM60,面包师傅
npcBakerPipePistol,面包师傅
npcBakerPistol,面包师傅
npcBakerDPistol,面包师傅
npcBakerPipeMG,面包师傅
npcBakerAK47,面包师傅
npcBakerTRifle,面包师傅
npcBakerPipeRifle,面包师傅
npcBakerHRifle,面包师傅
npcBakerSRifle,面包师傅
npcBakerPipeShotgun,面包师傅
npcBakerPShotgun,面包师傅
npcBakerAShotgun,面包师傅
npcBakerXBow,面包师傅
npcBakerLBow,面包师傅
npcBakerRocketL,面包师傅
npcAnimalFox,狐狸
animalFox,狐狸
zombieFemaleTutorial,死去的女孩
zombieFemaleTutorialFeral,死去的女孩
start,你是丧尸吗？
statement_-1684104497,也许不会，但一块肥皂也不会杀死你。
responseID_1595140464,不，我还没死。
response_-24413466,哎呀，谢谢。
responseID_-307220871,嗨，你好
statement_-1333722013,我只是一个种地的伙计
statement_1334552027,纳兹，有趣的名字是吧？
responseID_-1128936168,介绍一下你自己
responseID_-1290029400,这个地方叫什么？
responseID_1101680756,好的，再见
itemNPCModHelp,NPC 操作：帮助
itemNPCModStop,NPC 操作：停止
itemNPCModMode,NPC 操作：模式
buffNPCModHaltDisplayName,停止
buffNPCModHaltDisplayDesc,在威胁或完全控制模式下，你雇佣的 NPC 不会参与，直到你解除命令
buffNPCModResumeDisplayName,继续
buffNPCModResumeDisplayDesc,在狩猎或完全控制模式下，你雇佣的 NPC 将参与战斗，直到你告诉他们停止
buffNPCModHuntingModeDisplayName,狩猎模式
buffNPCModHuntingModeDisplayDesc,在这种模式下，你雇佣的NPC将与所有被认为是敌对的生物交战
buffNPCModThreatControlModeDisplayName,威胁控制模式
buffNPCModThreatControlModeDisplayDesc,在这种模式下，你雇佣的NPC不会与敌对动物（包括丧尸动物）交战，除非：\n • 你攻击\n • 你受到攻击并受到伤害
buffNPCModFullControlModeDisplayName,完全控制模式
buffNPCModFullControlModeDisplayDesc,在这种模式下，你雇佣的NPC不会参与战斗，除非：\n • 你攻击\n • 你受到攻击并受到伤害
GenericNPC_start,你好朋友，我能帮你什么忙吗？
GenericNPC_Command Menu,命令菜单
GenericNPC_Weapon Classes,武器类别
GenericNPC_Melee Menu,近战武器
GenericNPC_Pistol Menu,手枪
GenericNPC_Rifle Menu,步枪
GenericNPC_ShotGun Menu,霰弹枪
GenericNPC_Other Menu,其他武器
GenericNPC_Hire,我有兴趣雇用你。
GenericNPC_FollowMe,跟我来
GenericNPC_Dump2Log,将值转储到日志
GenericNPC_ShowMe,显示库存
GenericNPC_StayHere,留在原地
GenericNPC_Wander,在这里巡逻
GenericNPC_Patrol,巡逻路线
GenericNPC_GuardHere,在这里警戒
GenericNPC_GuardReturnHere,到我这里警戒
GenericNPC_SetCode,这是你的巡逻路线
GenericNPC_Loot,在这里搜刮
GenericNPC_Dismiss,解雇
GenericNPC_Pickup,扶我起來！
GenericNPC_Weapon Menu,武器菜单
GenericNPC_Melee,近战菜单
GenericNPC_Pistols,手枪菜单
GenericNPC_Rifles,步枪菜单
GenericNPC_ShotGuns,霰弹枪菜单
GenericNPC_Others,其他菜单
GenericNPC_BareHands,使用赤手空拳
GenericNPC_Club,使用棍棒
GenericNPC_Knife,使用匕首
GenericNPC_Bat,使用球拍
GenericNPC_Spear,使用长矛
GenericNPC_Machete,使用砍刀
GenericNPC_Axe,使用斧头
GenericNPC_SMG,使用冲锋枪
GenericNPC_PipePistol,使用 铁管手枪
GenericNPC_PipeShotgun,使用铁管霰弹枪
GenericNPC_PipeRifle,使用铁管步枪
GenericNPC_PipeMG,使用铁管机枪
GenericNPC_M60,使用M60
GenericNPC_Pistol,使用手枪
GenericNPC_DPistol,使用沙漠之鹰
GenericNPC_AK47,使用AK47
GenericNPC_TRifle,使用突击步枪
GenericNPC_HRifle,使用猎枪
GenericNPC_SRifle,使用狙击步枪
GenericNPC_LBow,使用弓
GenericNPC_XBow,使用弩
GenericNPC_PShotgun,使用霰弹枪
GenericNPC_AShotgun,使用自动霰弹枪
GenericNPC_RLauncher,使用火箭发射器
GenericNPC_done,没关系。
EntityLootContainerNPC,掉落的战利品
EntityNPCLootContainer,掉落的战利品
EntityNPCLootContainerClub,掉落的战利品
EntityNPCLootContainerKnife,掉落的战利品
EntityNPCLootContainerBat,掉落的战利品
EntityNPCLootContainerAxe,掉落的战利品
EntityNPCLootContainerSpear,掉落的战利品
EntityNPCLootContainerMachete,掉落的战利品
EntityNPCLootContainerPipePistol,掉落的战利品
EntityNPCLootContainerPistol,掉落的战利品
EntityNPCLootContainerDPistol,掉落的战利品
EntityNPCLootContainerSMG,掉落的战利品
EntityNPCLootContainerM60,掉落的战利品
EntityNPCLootContainerAK47,掉落的战利品
EntityNPCLootContainerPipeMG,掉落的战利品
EntityNPCLootContainerTRifle,掉落的战利品
EntityNPCLootContainerPipeRifle,掉落的战利品
EntityNPCLootContainerHRifle,掉落的战利品
EntityNPCLootContainerSRifle,掉落的战利品
EntityNPCLootContainerPipeShotgun,掉落的战利品
EntityNPCLootContainerPShotgun,掉落的战利品
EntityNPCLootContainerAShotgun,掉落的战利品
EntityNPCLootContainerLBow,掉落的战利品
EntityNPCLootContainerXBow,掉落的战利品
EntityNPCLootContainerRocketL,掉落的战利品
EntityNPCLootContainerMech,掉落的战利品
EntityNPCLootContainerPistolHidden,掉落的战利品


1-DarksZombiez,--------------------------------------------------------------------
zombieParasite,被寄生的丧尸
zombieParasiteFeral,凶狠的被寄生的丧尸
zombieFatParasite,肿胀的被寄生的丧尸
zombieFatParasiteFeral,肿胀的凶狠的被寄生的丧尸
zombieExperimentZ,实验丧尸
zombieExperimentZFeral,凶狠的实验丧尸
zombieArmy1,士兵丧尸
zombieArmy1Feral,凶狠的士兵丧尸
zombieFreshFemale1,刚被感染的女性
zombieFreshFemale1Feral,凶狠的刚被感染的女性
zombieFreshFemale2,刚被感染的女性
zombieFreshFemale2Feral,凶狠的新鲜女性丧尸
zombieFreshFemale3,刚被感染的女性
zombieFreshFemale3Feral,凶狠的新鲜女性丧尸
zombieFreshFemale4,刚被感染的女性
zombieFreshFemale4Feral,凶狠的新鲜女性丧尸
zombieFreshFemale5,刚被感染的女性
zombieFreshFemale5Feral,凶狠的新鲜女性丧尸
zombieFreshMale1,刚被感染的男性
zombieFreshMale1Feral,凶狠的新鲜男性丧尸
zombieFreshMale2,刚被感染的男性
zombieFreshMale2Feral,凶狠的新鲜男性丧尸


1-GansSpecialZombies,--------------------------------------------------------------------
zombieWarZombie,克林克上校
zombieWarZombieV1,林奇上校
zombieWhiteClown,白色小丑


1-GansStandardZombies,--------------------------------------------------------------------
zombieCarl,卡尔
zombieGirl,奥利弗
zombieHugh,教皇休
zombieHughFeral,残忍的教皇休
zombieHughRadiated,被辐射的教皇休
zombieRekt,醉鬼
zombieRektFeral,残忍的醉鬼
zombieRektRadiated,被辐射的醉鬼

1-PlagueZombies,--------------------------------------------------------------------
buffNemesisHotApply,"热"
buffNemesisHotApplyDesc,"周围的空气很热。"


1-TaylorMadeZ,--------------------------------------------------------------------
Z2,"丧尸2号"
Z3,"丧尸3号"
Z4,"丧尸4号"
Z5,"丧尸5号"
Z6,"丧尸6号"
Z7,"丧尸7号"
Z8,"丧尸8号"
Z9,"丧尸9号"


AdminTools-JT,--------------------------------------------------------------------
bookSkillPointsAdmin1RH,技能书 1 点
bookSkillPointsDesc,这本书充满了知识。阅读它会获得 1 个技能点，可以随心所欲的使用。
bookExperienceDesc,这本书充满了知识。阅读它会获得经验。
bookSkillPointsAdmin2RH,开发：技能书 2 点
bookSkillPointsAdmin5RH,开发：技能书 5 点
bookSkillPointsAdmin10RH,开发：技能书 10 点
bookSkillPointsAdmin15RH,开发：技能书 15 点
bookSkillPointsAdmin25RH,开发：技能书 25 点
bookSkillPointsAdmin50RH,开发：技能书 50 点
bookExperienceAdmin500RH,开发：500 经验书
bookExperienceAdmin1000RH,开发：1000 经验书
bookExperienceAdmin2000RH,开发：2000 年经验书
bookExperienceAdmin5000RH,开发：5000 经验书
bookExperienceAdmin10000RH,开发：10000 经验书
bookExperienceAdmin50000RH,开发：50000 经验书
bookExperienceAdmin500000RH,开发：500000 经验书
adminActionSkillMagazine,开发：全部动作技能书
adminActionSkillMagazineDesc,立即学习所有动作技能！
skill_SkillBook1,1 技能点
skill_SkillBook1_offer,获得 1 点技能点。
skill_SkillBook1_subtitle,你已经获得了1点技能点。
skill_SkillBook2,2 技能点
skill_SkillBook2_offer,获得 2 点技能点。
skill_SkillBook2_subtitle,你已经获得了 2 点技能点。
skill_SkillBook5,5 技能点
skill_SkillBook5_offer,获得 4 点技能点。
skill_SkillBook5_subtitle,你已经获得了5点技能点。
skill_SkillBook10,10 技能点
skill_SkillBook10_offer,获得 10 点技能点。
skill_SkillBook10_subtitle,你已经获得了10点技能点。
skill_SkillBook15,15 技能点
skill_SkillBook15_offer,获得 15 点技能点。
skill_SkillBook15_subtitle,你已经获得了15点技能点。
skill_SkillBook25,25 技能点
skill_SkillBook25_offer,获得 25 点技能点。
skill_SkillBook25_subtitle,你已经获得了15点技能点。
skill_SkillBook50,50 技能点
skill_SkillBook50_offer,获得 50 点技能点。
skill_SkillBook50_subtitle,你已经获得了50点技能点。
skill_ExpBook500,500 经验
skill_ExpBook500_offer,获得 500 点经验。
skill_ExpBook500_subtitle,你已经获得了500点经验。
skill_ExpBook1000,1000 经验
skill_ExpBook1000_offer,获得 1000 点经验。
skill_ExpBook1000_subtitle,你已经获得了1000点经验。
skill_ExpBook2000,2000年经验
skill_ExpBook2000_offer,获得 2000 点经验。
skill_ExpBook2000_subtitle,你已经获得了 2000 经验。
skill_ExpBook5000,5000 经验
skill_ExpBook5000_offer,获得 5000 点经验。
skill_ExpBook5000_subtitle,你已经获得了5000点经验。
skill_ExpBook10000,10000 经验
skill_ExpBook10000_offer,获得 10000 点经验。
skill_ExpBook10000_subtitle,你已经获得了10000点经验。
skill_ExpBook50000,50000 经验
skill_ExpBook50000_offer,获得 50000 点经验。
skill_ExpBook50000_subtitle,你已经获得了50000经验。
skill_ExpBook500000,500000 经验
skill_ExpBook500000_offer,获得 500000 经验值。
skill_ExpBook500000_subtitle,你已经获得了 500000 经验。
skill_ExpBook500000,1000000 经验
skill_ExpBook500000_offer,获得 1000000 经验值。
skill_ExpBook500000_subtitle,你已经获得了 1000000 经验。作弊！作弊！
questkit,任务补给品
questkit_offer,完成任务所需的所有补给品。
questkit_description,任务补给品
questkit_subtitle,任务补给品
questkitName,任务补给品
qQuestItems,任务补给品
qQuestItemsDesc,来自 Jax 的笔记\n\n完成任务所需的所有补给品。


AmmoDisassembly-JT,--------------------------------------------------------------------
disassembleAmmoDesc,分解这种类型的弹药，并取回用于制造它们的原始资源的一半
disassemble762x10RH,分解 7.62毫米 (10)
disassemble762x50RH,分解 7.62毫米 (50)
disassemble762x250RH,分解 7.62毫米 (250)
disassemble762APx10RH,分解 7.62毫米穿甲弹 (10)
disassemble762APx50RH,分解 7.62毫米穿甲弹 (50)
disassemble762APx250RH,分解 7.62毫米穿甲弹 (250)
disassemble762HPx10RH,分解 7.62毫米空尖弹 (10)
disassemble762HPx50RH,分解 7.62毫米空尖弹 (50)
disassemble762HPx250RH,分解 7.62毫米空尖弹 (250)
disassemble9mmx10RH,分解 9毫米 (10)
disassemble9mmx50RH,分解 9毫米 (50)
disassemble9mmx250RH,分解 9毫米 (250)
disassemble9mmAPx10RH,分解 9毫米穿甲弹 (10)
disassemble9mmAPx50RH,分解 9毫米穿甲弹 (50)
disassemble9mmAPx250RH,分解 9毫米穿甲弹 (250)
disassemble9mmHPx10RH,分解 9毫米空尖弹 (10)
disassemble9mmHPx50RH,分解 9毫米空尖弹 (50)
disassemble9mmHPx250RH,分解 9毫米空尖弹 (250)
disassemble44Magnumx10RH,分解 .44 马格南子弹 (10)
disassemble44Magnumx50RH,分解 .44 马格南子弹 (50)
disassemble44Magnumx250RH,分解 .44 马格南子弹 (250)
disassemble44MagnumHPx10RH,分解 .44 马格南穿甲弹 (10)
disassemble44MagnumHPx50RH,分解 .44 马格南穿甲弹 (50)
disassemble44MagnumHPx250RH,分解 .44 马格南穿甲弹 (250)
disassemble44MagnumAPx10RH,分解 .44 马格南空尖弹 (10)
disassemble44MagnumAPx50RH,分解 .44 马格南空尖弹 (50)
disassemble44MagnumAPx250RH,分解 .44 马格南空尖弹(250)
disassembleShotgunShellx10RH,分解 霰弹枪 弹壳 (10)
disassembleShotgunShellx50RH,分解 霰弹枪 弹壳 (50)
disassembleShotgunShellx250RH,分解 霰弹枪 弹壳 (250)
disassembleShotgunSlugx10RH,分解 霰弹枪 弹头 (10)
disassembleShotgunSlugx50RH,分解 霰弹枪 弹头 (50)
disassembleShotgunSlugx250RH,分解 霰弹枪 弹头 (250)
disassembleShotgunBreachSlugx10RH,分解 霰弹枪 破坏弹 (10)
disassembleShotgunBreachSlugx50RH,分解 霰弹枪 破坏弹 (50)
disassembleShotgunBreachSlugx250RH,分解 霰弹枪 破坏弹 (250)
disassemble10RH_description,分解 10 种此类弹药，并取回用于制造它们的原始资源的一半
disassemble50RH_description,分解 50 种此类弹药，并取回用于制造它们的原始资源的一半
disassemble250RH_description,分解 250 种此类弹药，并取回用于制造它们的原始资源的一半
disassemble762x10RH_subtitle,分解 7.62毫米 x 10
disassemble762x50RH_subtitle,分解 7.62毫米 x 50
disassemble762x250RH_subtitle,分解 7.62毫米 x 250
disassemble762HPx10RH_subtitle,分解 7.62毫米空尖弹 x 10
disassemble762HPx50RH_subtitle,分解 7.62毫米空尖弹 x 50
disassemble762HPx250RH_subtitle,分解 7.62毫米空尖弹 x 250
disassemble762APx10RH_subtitle,分解 7.62毫米穿甲弹 x 10
disassemble762APx50RH_subtitle,分解 7.62毫米穿甲弹 x 50
disassemble762APx250RH_subtitle,分解 7.62毫米穿甲弹 x 250
disassemble9mmx10RH_subtitle,分解 9毫米 x 10
disassemble9mmx50RH_subtitle,分解 9毫米 x 50
disassemble9mmx250RH_subtitle,分解 9毫米 x 250
disassemble9mmHPx10RH_subtitle,分解 9毫米空尖弹 x 10
disassemble9mmHPx50RH_subtitle,分解 9毫米空尖弹 x 50
disassemble9mmHPx250RH_subtitle,分解 9毫米空尖弹 x 250
disassemble9mmAPx10RH_subtitle,分解 9毫米穿甲弹 x 10
disassemble9mmAPx50RH_subtitle,分解 9毫米穿甲弹 x 50
disassemble9mmAPx250RH_subtitle,分解 9毫米穿甲弹 x 250
disassemble44magnumx10RH_subtitle,分解 .44 马格南子弹 x 10
disassemble44magnumx50RH_subtitle,分解 .44 马格南子弹 x 50
disassemble44magnumx250RH_subtitle,分解 .44 马格南子弹 x 250
disassemble44magnumHPx10RH_subtitle,分解 .44 马格南空尖弹 x 10
disassemble44magnumHPx50RH_subtitle,分解 .44 马格南空尖弹 x 50
disassemble44magnumHPx250RH_subtitle,分解 .44 马格南空尖弹 x 250
disassemble44magnumAPx10RH_subtitle,分解 .44 马格南穿甲弹 x 10
disassemble44magnumAPx50RH_subtitle,分解 .44 马格南穿甲弹 x 50
disassemble44magnumAPx250RH_subtitle,分解 .44 马格南穿甲弹 x 250
disassembleShotgunShellx10RH_subtitle,分解 霰弹枪 弹壳 x 10
disassembleShotgunShellx50RH_subtitle,分解 霰弹枪 弹壳 x 50
disassembleShotgunShellx250RH_subtitle,分解 霰弹枪 弹壳 x 250
disassembleShotgunSlugx10RH_subtitle,分解 霰弹枪 弹头 x 10
disassembleShotgunSlugx50RH_subtitle,分解 霰弹枪 弹头 x 50
disassembleShotgunSlugx250RH_subtitle,分解 霰弹枪 弹头 x 250
disassembleShotgunBreachSlugx10RH_subtitle,分解 霰弹枪 破坏弹 x 10
disassembleShotgunBreachSlugx50RH_subtitle,分解 霰弹枪 破坏弹 x 50
disassembleShotgunBreachSlugx250RH_subtitle,分解 霰弹枪 破坏弹 x 250
disassemble556x10RH,分解 5.56毫米 (10)
disassemble556x50RH,分解 5.56毫米 (50)
disassemble556x250RH,分解 5.56毫米 (250)
disassemble556APx10RH,分解 5.56毫米穿甲弹 (10)
disassemble556APx50RH,分解 5.56毫米穿甲弹 (50)
disassemble556APx250RH,分解 5.56毫米穿甲弹 (250)
disassemble556HPx10RH,分解 5.56毫米空尖弹 (10)
disassemble556HPx50RH,分解 5.56毫米空尖弹 (50)
disassemble556HPx250RH,分解 5.56毫米空尖弹 (250)
disassemble45Bulletx10RH,分解 .45 弹药 (10)
disassemble45Bulletx50RH,分解 .45 弹药 (50)
disassemble45Bulletx250RH,分解 .45 弹药 (250)
disassemble45BulletHPx10RH,分解 .45穿甲弹 弹药 (10)
disassemble45BulletHPx50RH,分解 .45穿甲弹 弹药 (50)
disassemble45BulletHPx250RH,分解 .45穿甲弹 弹药 (250)
disassemble45BulletAPx10RH,分解 .45 空尖弹 (10)
disassemble45BulletAPx50RH,分解 .45 空尖弹 (50)
disassemble45BulletAPx250RH,分解 .45 空尖弹 (250)
disassemble556x10RH_subtitle,分解 5.56毫米 x 10
disassemble556x50RH_subtitle,分解 5.56毫米 x 50
disassemble556x250RH_subtitle,分解 5.56毫米 x 250
disassemble556HPx10RH_subtitle,分解 5.56毫米空尖弹 x 10
disassemble556HPx50RH_subtitle,分解 5.56毫米空尖弹 x 50
disassemble556HPx250RH_subtitle,分解 5.56毫米空尖弹 x 250
disassemble556APx10RH_subtitle,分解 5.56毫米穿甲弹 x 10
disassemble556APx50RH_subtitle,分解 5.56毫米穿甲弹 x 50
disassemble556APx250RH_subtitle,分解 5.56毫米穿甲弹 x 250
disassemble45Bulletx10RH_subtitle,分解 .45 弹药 x 10
disassemble45Bulletx50RH_subtitle,分解 .45 弹药 x 50
disassemble45Bulletx250RH_subtitle,分解 .45 弹药 x 250
disassemble45BulletHPx10RH_subtitle,分解 .45 空尖弹 x 10
disassemble45BulletHPx50RH_subtitle,分解 .45 空尖弹 x 50
disassemble45BulletHPx250RH_subtitle,分解 .45 空尖弹 x 250
disassemble45BulletAPx10RH_subtitle,分解 .45穿甲弹 弹药 x 10
disassemble45BulletAPx50RH_subtitle,分解 .45穿甲弹 弹药 x 50
disassemble45BulletAPx250RH_subtitle,分解 .45穿甲弹 弹药 x 250
disassembleArrowStonex10RH,分解 石箭 (10)
disassembleArrowStonex50RH,分解 石箭 (50)
disassembleArrowStonex250RH,分解 石箭 (250)
disassembleArrowIronx10RH,分解 铁箭 (10)
disassembleArrowIronx50RH,分解 铁箭 (50)
disassembleArrowIronx250RH,分解 铁箭 (250)
disassembleArrowSteelAPx10RH,分解 钢箭 (10)
disassembleArrowSteelAPx50RH,分解 钢箭 (50)
disassembleArrowSteelAPx250RH,分解 钢箭 (250)
disassembleArrowChromeAPx10RH,分解 铬箭 (10)
disassembleArrowChromeAPx50RH,分解 铬箭 (50)
disassembleArrowChromeAPx250RH,分解 铬箭 (250)
